suite,task,optimizer,trial_index,hyperparameters,mean_final_val_loss,mean_best_val_loss,mean_final_val_accuracy,mean_best_val_accuracy,mean_steps_to_target_loss,mean_steps_to_target_accuracy,mean_runtime_seconds,loss_variance,divergence_rate,selection_score
tuning,small_batch_instability,lion,4,"{""lr"": 0.001, ""weight_decay"": 0.001}",0.4030067175626755,0.3781162351369858,0.8434959352016449,0.8745553890864054,240.0,146.66666666666666,0.6630547083526229,0.05183215132294037,0.0,0.8341521580065598
tuning,small_batch_instability,topological_adam,1,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.001, ""max_topo_ratio"": 0.05, ""target_energy"": 0.001, ""w_topo"": 0.08}",0.40792621672153473,0.4074536810318629,0.853086898724238,0.8672510186831156,560.0,306.6666666666667,1.9398151109926403,0.018965194337652747,0.0,0.8255573908630467
tuning,small_batch_instability,topological_adam,2,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.0005, ""max_topo_ratio"": 0.1, ""target_energy"": 0.002, ""w_topo"": 0.08}",0.544360081354777,0.544360081354777,0.8151676853497823,0.8156758149464926,,453.3333333333333,2.0099045836832374,0.003932188717267579,0.0,0.7610431973751514
tuning,small_batch_instability,topological_adam,3,"{""deterministic_init"": true, ""eta"": 0.03, ""lr"": 0.0005, ""max_topo_ratio"": 0.02, ""target_energy"": 0.002, ""w_topo"": 0.08}",0.5444066425164541,0.5444066425164541,0.8151676853497823,0.8156758149464926,,453.3333333333333,2.0808463753589117,0.003930094731649957,0.0,0.7610386459582646
tuning,small_batch_instability,topological_adam,4,"{""deterministic_init"": true, ""eta"": 0.05, ""lr"": 0.001, ""max_topo_ratio"": 0.1, ""target_energy"": 0.001, ""w_topo"": 0.08}",0.40769881506760913,0.4070948014656703,0.853086898724238,0.8672510186831156,560.0,306.6666666666667,1.9963413886725903,0.0189890540344818,0.0,0.8255920858348245
tuning,noisy_regression,coherent_momentum_physical_baseline,1,"{""energy_correction_strength"": 0.15, ""energy_decay"": 0.95, ""friction"": 0.08, ""lr"": 0.001, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.25, ""oscillation_damping"": 0.2, ""weight_decay"": 0.0001}",0.6353272646665573,0.6248168696959814,,,130.0,,0.17263834729480246,0.06631524374880415,0.0,-0.6281326318834215
tuning,noisy_regression,coherent_momentum_physical_baseline,2,"{""energy_correction_strength"": 0.15, ""energy_decay"": 0.9, ""friction"": 0.02, ""lr"": 0.001, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.25, ""oscillation_damping"": 0.2, ""weight_decay"": 0.0}",0.6044136037429174,0.5956723888715109,,,130.0,,0.17112581932451576,0.06797937485025513,0.0,-0.5990713576140235
tuning,noisy_regression,coherent_momentum_physical_baseline,3,"{""energy_correction_strength"": 0.3, ""energy_decay"": 0.95, ""friction"": 0.08, ""lr"": 0.003, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.0, ""oscillation_damping"": 0.2, ""weight_decay"": 0.0001}",0.16949093590180078,0.16949093590180078,,,70.0,,0.17161143066671988,0.0940071293917198,0.0,-0.17419129237138678
tuning,noisy_regression,coherent_momentum_physical_baseline,4,"{""energy_correction_strength"": 0.15, ""energy_decay"": 0.9, ""friction"": 0.15, ""lr"": 0.001, ""max_scale"": 1.35, ""min_scale"": 0.55, ""momentum_coupling"": 0.25, ""oscillation_damping"": 0.0, ""weight_decay"": 0.0001}",0.6703749845425288,0.6577575753132502,,,150.0,,0.1725097360322252,0.0643743513184451,0.0,-0.6609762928791725
tuning,noisy_regression,coherent_momentum_real_baseline,1,"{""adaptive_mass_trust"": 0.08, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 1.0, ""friction"": 0.035, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.6, ""mass_change_cap"": 1.05, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.985, ""mass_warmup_steps"": 40, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.55, ""mode"": ""dissipative_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.0001}",0.20706758151451746,0.10887048145135243,,,40.0,,0.3486160000320524,0.09147758085468728,0.0,-0.1134443604940868
